TEODP Subset Summer 2017 CPU:ProgramCode_DP-CR3000_Updated_28-Jul-2016.CR3,,,,,,,,,,,,,
TimeStamp,WS10mMax_m/s,WS10mMin_m/s,WS10mAvg_m/s,WS10mStd_m/s,WS2mMax_m/s,WS2mMin_m/s,WS2mAvg_m/s,WS2mStd_m/s,WindDir10m_Deg,AirT10mAvg_DegC,AirT2mAvg_DegC,BPAvg_mmHg,RH_Perc
6/6/2017 23:30,2.26,1.4,1.89,0.13,1.75,0.93,1.2,0.19,345,24.22,23.49,464.4,65.07
6/6/2017 23:45,2.5,1.71,2.06,0.19,1.9,0.93,1.34,0.18,340.7,24.08,23.34,464.4,65.44
6/7/2017 0:00,2.48,1.7,2.01,0.16,1.6,0.85,1.24,0.15,332.9,23.8,23.04,464.5,65.73
6/7/2017 0:15,2.54,1.32,2.1,0.19,1.68,0.63,1.14,0.19,342.4,23.62,22.77,465.8,66.29
6/7/2017 0:30,2.36,1.5,2,0.2,1.75,0.7,1.13,0.25,329.6,23.43,22.51,465.8,65.86
6/7/2017 0:45,2.71,1.37,2.04,0.28,1.98,0.55,1.09,0.3,345.3,23.23,22.21,465.8,66.62
6/7/2017 1:00,2.73,1.66,2.23,0.2,2.13,0.93,1.51,0.24,319.5,23.45,22.61,465.8,64.49
6/7/2017 1:15,3.21,1.98,2.4,0.23,2.2,0.85,1.46,0.27,338.9,22.87,21.94,467.5,64.67
6/7/2017 1:30,2.95,1.38,2.18,0.3,2.43,0.85,1.37,0.32,340.8,23.14,22.38,467.5,62.56
6/7/2017 1:45,2.93,1.68,2.18,0.28,1.98,0.93,1.37,0.22,335.3,22.87,22.12,467.5,63.78
6/7/2017 2:00,3.01,1.81,2.48,0.26,2.35,1.08,1.61,0.27,322.8,22.84,22.08,467.5,65.47
6/7/2017 2:15,2.94,1.89,2.38,0.21,2.2,1,1.62,0.24,329.8,22.45,21.73,467.7,65.83
6/7/2017 2:30,2.86,1.9,2.41,0.26,1.98,1.08,1.55,0.21,318.6,21.9,21.12,467.7,69.69
6/7/2017 2:45,2.98,1.75,2.4,0.21,2.35,1.08,1.53,0.21,324.3,21.8,21.03,467.7,68.18
6/7/2017 3:00,3.1,1.86,2.46,0.26,2.43,1.23,1.63,0.26,329.7,21.58,20.91,467.8,68.96
6/7/2017 3:15,3.07,1.86,2.35,0.21,2.13,1,1.52,0.23,321.9,21.31,20.68,468.5,71.3
6/7/2017 3:30,2.82,2,2.42,0.17,2.13,1.08,1.6,0.19,310.2,21.42,20.66,468.5,70.09
6/7/2017 3:45,3.03,1.93,2.54,0.23,2.35,1.23,1.71,0.24,329.6,21.03,20.42,468.5,71.84
6/7/2017 4:00,2.99,1.54,2.23,0.24,2.28,0.93,1.41,0.24,343.4,21.16,20.41,468.5,71.92
6/7/2017 4:15,2.34,1.44,2.03,0.17,1.75,1.08,1.36,0.17,325,21.31,20.64,469,71.52
6/7/2017 4:30,2.74,1.71,2.27,0.22,2.13,0.93,1.44,0.25,345.4,21.04,20.29,469,72.94
6/7/2017 4:45,3.37,1.81,2.35,0.28,2.13,1,1.53,0.24,349.3,21.5,20.8,469,70.93
6/7/2017 5:00,3.71,1.9,2.73,0.35,2.88,1.15,1.92,0.41,310.8,21.03,20.51,469,74.3
6/7/2017 5:15,4.15,2.19,3.22,0.47,3.93,1.53,2.49,0.48,306.4,20.39,20.01,469,74.14
6/7/2017 5:30,4.14,1.88,3.2,0.47,3.55,1.3,2.52,0.51,326.9,20.34,20,469,72.97
6/7/2017 5:45,4.46,2.46,3.28,0.44,3.85,1.68,2.56,0.49,323.8,20.36,20.02,469,73.13
6/7/2017 6:00,3.72,2.06,2.72,0.32,2.88,1.3,2.05,0.33,13.47,20.08,19.75,469,74.08
6/7/2017 6:15,4.31,2.01,2.76,0.41,3.33,1,2.04,0.42,339.6,20.01,19.7,469.4,74.3
6/7/2017 6:30,2.88,1.55,2.32,0.28,2.5,1.08,1.69,0.32,324.6,19.59,19.3,469.4,76.01
6/7/2017 6:45,2.96,1.76,2.32,0.28,2.43,0.93,1.65,0.31,329.6,19.4,19.17,469.4,77.79
6/7/2017 7:00,3.58,1.75,2.69,0.45,2.88,1.15,1.99,0.36,336.9,19.81,19.71,469.4,76.63
6/7/2017 7:15,4.23,1.48,2.84,0.67,3.7,1.23,2.3,0.52,321,20.06,20.06,469.7,75.23
6/7/2017 7:30,3.06,1.58,2.29,0.33,2.73,1,1.82,0.38,323.2,20.54,20.71,469.7,73.09
6/7/2017 7:45,3.59,1.58,2.54,0.41,2.95,1.23,2.06,0.37,332.4,21.02,21.26,469.7,72.51
6/7/2017 8:00,3.46,1.11,2.54,0.5,3.33,0.55,2.08,0.48,346.7,21.51,21.74,469.7,72.15
6/7/2017 8:15,5.34,1.28,2.68,0.92,4.75,0.7,2.09,0.83,6.473,21.84,21.93,467.9,71.23
6/7/2017 8:30,3.94,1.65,2.72,0.45,3.85,1.15,2.23,0.48,7.132,22.26,22.4,467.9,69.08
6/7/2017 8:45,4.76,1.81,3.09,0.59,4.23,1.68,2.51,0.48,13.36,22.93,23.23,467.9,68.83
6/7/2017 9:00,4.66,1.5,3.04,0.68,3.85,1.45,2.46,0.55,12.51,23.39,23.78,467.8,67.57
6/7/2017 9:15,5.27,1.62,3.41,0.88,4.68,1.15,2.73,0.68,18.53,23.7,24.09,465.3,67.69
6/7/2017 9:30,5.1,1.86,3.26,0.69,4.23,1.15,2.66,0.67,23.85,24.05,24.45,465.3,65.97
6/7/2017 9:45,4.76,2.08,3.38,0.66,4.15,1.45,2.77,0.59,41.69,24.4,24.9,465.3,63.58
6/7/2017 10:00,4.78,0.88,2.92,0.78,3.93,0.48,2.4,0.66,24.3,24.85,25.33,465.3,61.93
6/7/2017 10:15,3.93,1.14,2.45,0.68,4.08,1.3,2.36,0.55,36,25.2,25.71,463.6,62.82
6/7/2017 10:30,3.23,0,2.12,0.65,3.63,0,1.93,0.63,72.55,25.48,25.95,0,60.85
6/7/2017 10:45,3.78,0.76,2.48,0.59,4,0.78,2.31,0.71,23.74,25.74,26.28,0,58.32
6/7/2017 11:00,4.3,0.95,2.49,0.88,3.85,0.55,2.26,0.78,349.1,26.08,26.56,5.114,58.94
6/7/2017 11:15,3.77,0.05,2.13,0.76,3.33,0,1.93,0.71,138.8,26.36,27.03,460.2,55.7
6/7/2017 11:30,3.02,0,1.29,0.79,2.95,0,1.12,0.79,324.7,27.15,27.65,460.2,54.79
6/7/2017 11:45,3.72,0,1.39,0.8,3.33,0,1.12,0.85,321.1,27.09,27.66,460.2,54.84
6/7/2017 12:00,2.58,0,1.44,0.58,2.35,0,1.18,0.7,53.62,27.04,27.43,460.2,54.42
6/7/2017 12:15,2.26,0,1.27,0.61,2.28,0,1.14,0.68,123.6,27.06,27.49,457.6,53.88
6/7/2017 12:30,2.22,0,0.93,0.62,2.2,0,0.75,0.65,3.757,27.68,28.18,457.6,51.63
6/7/2017 12:45,3.46,0.46,1.95,0.7,3.18,0,1.77,0.77,60.73,28.02,28.66,457.6,49.9
6/7/2017 13:00,3.71,0,1.17,0.9,3.78,0,0.98,0.89,21.62,28.69,29.14,457.6,48.77
6/7/2017 13:15,3.55,0.01,1.67,0.87,3.03,0,1.4,0.89,331.3,28.61,29.21,457.2,47.24
6/7/2017 13:30,5.2,1.04,2.96,0.95,4.9,0.63,2.6,0.87,316.4,28.61,29.31,457.2,46.08
6/7/2017 13:45,4.91,1.13,2.73,0.84,4.68,0.85,2.38,0.81,32.32,28.89,29.57,457.2,41.48
6/7/2017 14:00,5.19,1.51,3.18,0.74,4.3,1.15,2.59,0.62,354.5,28.5,29.01,457.2,40.6
6/7/2017 14:15,5.46,1.36,3.19,1.02,4.9,0.93,2.72,0.88,15.76,28.72,29.38,456,41.71
6/7/2017 14:30,7.13,0.54,3.49,1.38,5.5,0,2.79,1.15,10.84,28.74,29.46,456,43.58
6/7/2017 14:45,4.96,0.51,2.54,0.94,4.15,0,1.99,0.95,340.7,28.6,29.14,456,47.03
6/7/2017 15:00,4.1,1.09,2.46,0.72,3.78,0.55,2.17,0.73,343.7,28.74,29.28,456,43.43
6/7/2017 15:15,3.64,0.79,2.24,0.58,3.33,0.93,2.05,0.57,354.5,28.95,29.46,455.7,43.9
6/7/2017 15:30,4.28,0.71,2.17,0.89,4.15,0.4,1.91,0.84,336.6,28.85,29.3,455.7,45.25
6/7/2017 15:45,4.12,0.82,2.67,0.77,3.85,1,2.39,0.71,3.116,29.12,29.66,455.7,36.42
6/7/2017 16:00,3.22,0,1.52,0.87,3.55,0,1.19,0.92,339,29.93,30.72,455.7,36.86
6/7/2017 16:15,5.05,0.71,2.84,0.95,4.6,0.93,2.4,0.84,330,29.63,30.25,454.9,38.95
6/7/2017 16:30,4.97,2.21,3.39,0.58,4.38,1.45,2.7,0.54,23.6,29.27,29.78,454.9,41.69
6/7/2017 16:45,4.63,1.42,2.86,0.66,3.93,1.15,2.3,0.57,31.06,29.04,29.46,454.9,39.67
6/7/2017 17:00,5.3,1.39,2.92,0.76,4.38,1.38,2.4,0.61,1.646,28.89,29.19,454.9,40.79
6/7/2017 17:15,6.23,1.63,3.94,1,5.73,1.38,3.12,0.85,11.6,28.9,29.21,456,33.63
6/7/2017 17:30,5.05,1.43,3.65,0.78,4.3,1.3,2.99,0.65,0.412,29.29,29.67,456,32.61
6/7/2017 17:45,5.51,1.31,3.47,1.01,5.27,0.25,2.93,0.97,12.89,29.46,29.88,456,35.33
6/7/2017 18:00,5.73,1.55,3.99,0.78,4.98,0.78,3.24,0.74,13.89,29,29.42,456,39.1
6/7/2017 18:15,5.17,1.31,3.12,0.78,4.45,1.08,2.49,0.65,45.31,29.18,29.59,456.2,38.58
6/7/2017 18:30,4.18,1.27,2.72,0.57,3.03,1.15,2.16,0.43,20.19,29.13,29.53,456.2,42.07
6/7/2017 18:45,4.22,1.42,2.64,0.71,3.7,1.15,2.14,0.58,12.21,28.99,29.39,456.2,41.5
6/7/2017 19:00,4.75,1.1,2.81,0.64,3.63,1,2.13,0.54,349.7,28.91,29.27,456.2,41.85
6/7/2017 19:15,3.88,0.59,2.01,0.61,3.25,0,1.53,0.57,12.47,28.86,29.24,456.7,42.2
6/7/2017 19:30,2.77,0.95,1.7,0.38,2.13,0.25,1.13,0.35,18.52,28.7,29.15,456.7,45.08
6/7/2017 19:45,2.5,0.99,1.86,0.37,1.9,0.25,1.24,0.36,2.587,28.36,28.69,456.7,46.84
6/7/2017 20:00,2.57,1.06,1.59,0.32,2.13,0,1.02,0.34,27.01,27.96,28.21,456.7,48.47
6/7/2017 20:15,1.93,1.05,1.42,0.22,1.45,0,0.7,0.38,351.4,27.58,27.51,457.8,51.54
6/7/2017 20:30,1.65,0.82,1.19,0.17,1.15,0,0.46,0.37,347.7,27.16,26.96,457.8,52.05
6/7/2017 20:45,2.24,0.88,1.49,0.37,1.68,0,0.87,0.41,340.5,26.67,26.38,457.8,53.2
6/7/2017 21:00,2.26,1.17,1.62,0.21,1.45,0.55,0.98,0.17,345.4,25.95,25.6,457.8,56.6
6/7/2017 21:15,2.49,1.28,2.01,0.2,1.6,0.7,1.14,0.2,0.094,25.46,24.97,460,59.99
6/7/2017 21:30,2.18,0.37,1.3,0.5,1.45,0,0.41,0.47,46.87,25.18,24.71,460,61.97
6/7/2017 21:45,1.43,0.47,0.88,0.23,0.25,0,0,0.03,22.48,24.89,24.32,460,63.8
6/7/2017 22:00,1.8,0.82,1.29,0.2,1,0,0.08,0.2,27.99,24.99,24.35,460,62.85
6/7/2017 22:15,2.72,1.27,1.96,0.3,1.38,0,0.79,0.3,30.14,25.04,24.35,461.6,58.65
6/7/2017 22:30,3.03,1.79,2.5,0.25,2.05,0.55,1.32,0.29,21.76,24.9,24.28,461.6,57.05
6/7/2017 22:45,3.86,1.87,2.52,0.35,2.13,0.93,1.47,0.27,13.22,24.49,23.93,461.6,60.47
6/7/2017 23:00,2.59,1.38,1.91,0.25,1.6,0,0.93,0.33,5.397,23.74,23.15,461.6,64.12
6/7/2017 23:15,2.84,1.59,2.27,0.25,1.98,0.85,1.34,0.24,19.2,23.52,22.91,463.1,65.55
6/7/2017 23:30,2.89,1.76,2.43,0.24,2.2,0.4,1.45,0.31,21.82,23.24,22.67,463.1,65.79
6/7/2017 23:45,2.63,1.2,2.07,0.26,1.9,0.4,1.1,0.28,30.27,23.06,22.6,463.1,66.32
6/8/2017 0:00,2.21,0.84,1.61,0.28,1.3,0,0.5,0.43,28.9,22.74,22.31,463.1,67.46
6/8/2017 0:15,2.37,0.66,1.59,0.35,1.15,0,0.29,0.37,41.7,22.55,21.98,464.1,67.9
6/8/2017 0:30,2.58,1.08,1.86,0.35,1.38,0,0.69,0.45,25.52,22.47,21.96,464.1,66.94
6/8/2017 0:45,2.76,1.7,2.22,0.23,1.83,0.78,1.24,0.23,19.64,22.37,21.83,464.1,67.26
6/8/2017 1:00,3.05,1.96,2.51,0.24,2.13,0.78,1.38,0.24,19.9,22.25,21.57,464.2,67.32
6/8/2017 1:15,2.67,1.51,1.95,0.23,1.75,0,0.87,0.31,22.95,21.94,21.32,465.2,66.58
6/8/2017 1:30,2.74,1.65,2.19,0.23,1.68,0.55,1.18,0.24,18.44,21.85,21.18,465.2,66.22
6/8/2017 1:45,2.59,1.45,2,0.24,1.6,0,0.95,0.27,32.89,21.57,20.9,465.2,66.4
6/8/2017 2:00,1.94,1.06,1.49,0.18,0.93,0,0.2,0.31,13.55,21.35,20.74,465.2,66.53
6/8/2017 2:15,1.78,0.41,1.05,0.3,0,0,0,0,36.97,21.22,20.59,465.9,67.05
6/8/2017 2:30,1.68,0.82,1.41,0.13,0.85,0,0.03,0.13,38.04,21.24,20.55,465.9,66.78
6/8/2017 2:45,1.49,0.64,1.11,0.17,0,0,0,0,32.08,21.06,20.36,465.9,67.17
6/8/2017 3:00,1.68,0.87,1.3,0.18,0.85,0,0.04,0.15,13.36,20.93,20.21,465.9,67.75
6/8/2017 3:15,2,1.14,1.56,0.19,1.3,0,0.84,0.25,344.1,20.88,20.15,466.1,68.13
6/8/2017 3:30,2.22,1.44,1.96,0.16,1.68,0.85,1.26,0.14,345.5,20.66,19.73,466.1,69.91
6/8/2017 3:45,2.16,1.27,1.67,0.18,1.38,0.33,0.94,0.22,348.4,20.39,19.63,466.1,69.52
6/8/2017 4:00,1.9,0.96,1.46,0.18,1.3,0,0.61,0.36,351.7,20.07,19.45,466.1,69.01
6/8/2017 4:15,1.61,0.88,1.34,0.14,1.08,0,0.39,0.37,4.257,19.99,19.44,467.6,68.89
6/8/2017 4:30,2.02,1,1.44,0.23,1.08,0,0.31,0.39,12.98,19.73,19.17,467.6,71.49
6/8/2017 4:45,1.91,0.8,1.38,0.22,1.08,0,0.41,0.32,334.8,19.57,18.94,467.6,71.47
6/8/2017 5:00,1.28,0.27,0.84,0.26,1,0,0.09,0.22,5.062,19.55,19,467.6,71.36
6/8/2017 5:15,0.87,0.16,0.59,0.16,0.63,0,0.01,0.09,354.5,19.48,19.07,468,71.19
6/8/2017 5:30,0.76,0,0.48,0.23,0,0,0,0,54.56,19.61,19.08,468,71.79
6/8/2017 5:45,1.29,0.41,0.76,0.19,0.78,0,0.02,0.09,24.28,19.5,18.93,468,72.74
6/8/2017 6:00,1.3,0.27,0.72,0.22,0,0,0,0,31.1,19.45,18.94,468,72.79
6/8/2017 6:15,1.37,0.32,0.81,0.32,0,0,0,0,83,19.32,18.73,468.3,74.69
6/8/2017 6:30,1.56,1.01,1.36,0.12,0,0,0,0,90.5,19.31,18.47,468.3,77.03
6/8/2017 6:45,1.71,1,1.41,0.16,0.78,0,0.06,0.16,96.6,19.32,18.65,468.3,77.28
6/8/2017 7:00,1.94,0.86,1.33,0.17,0.78,0,0.06,0.18,117.6,19.47,18.96,468.3,78.16
6/8/2017 7:15,2.8,1.08,1.8,0.39,2.05,0,0.96,0.6,120.7,20.53,20.11,468.3,71.58
6/8/2017 7:30,3.22,1.05,2,0.52,2.73,0.93,1.64,0.37,128.1,21.55,21.38,468.3,65.64
6/8/2017 7:45,3.71,0.9,2.09,0.59,3.48,0.4,1.55,0.5,119,21.78,21.72,468.3,64.23
6/8/2017 8:00,3.51,1.5,2.39,0.51,3.85,0.85,2.03,0.6,157.9,22.56,22.7,468.3,55.74
6/8/2017 8:15,5.04,1.48,3.03,0.75,4.83,1.53,2.85,0.67,125.5,23.29,23.45,465.3,54.03
6/8/2017 8:30,5.29,1.87,3.15,0.69,5.05,1.23,3.03,0.83,148,23.29,23.4,465.3,51.36
6/8/2017 8:45,4.92,1.7,3.14,0.68,4.53,1.83,2.9,0.48,131.7,23.33,23.46,465.3,50.56
6/8/2017 9:00,5.98,2.62,4.01,0.76,6.03,2.65,3.93,0.74,136.1,23.56,23.72,465.3,47.58
6/8/2017 9:15,5.79,2.1,3.94,0.76,5.43,2.2,3.75,0.69,151.1,23.95,24.24,463.2,47.46
6/8/2017 9:30,6.04,1.89,4.05,0.96,5.95,2.13,3.62,0.87,130.2,24.26,24.72,463.2,45.73
6/8/2017 9:45,5.72,1.97,3.58,0.8,5.57,2.13,3.38,0.66,97,24.38,24.8,463.2,45.39
6/8/2017 10:00,4.75,2.08,3.37,0.65,4.23,1.98,2.97,0.54,157.4,24.67,25.27,463.2,45.26
6/8/2017 10:15,4.88,1.13,2.79,0.81,4.38,1.08,2.56,0.75,147.7,25.01,25.75,461.5,46.19
6/8/2017 10:30,4.98,1.22,3.02,0.72,4.68,1.3,2.62,0.7,133.1,24.91,25.45,461.5,45.74
6/8/2017 10:45,5.06,1.58,3.37,0.72,4.6,1.45,2.83,0.65,156.6,25.13,25.81,461.5,43.63
6/8/2017 11:00,5.11,1.86,3.39,0.81,4.45,0.55,2.81,0.77,150.7,25.44,26.19,461.5,42.34
6/8/2017 11:15,5.29,0.81,3.37,1.01,4.98,1.08,2.95,0.86,153.6,25.81,26.52,460.1,42.19
6/8/2017 11:30,6.44,1.15,3.84,1.23,4.98,1,3.07,0.92,182.5,25.87,26.68,460.1,42.89
6/8/2017 11:45,4.81,1.78,3.25,0.69,4.75,1.45,2.84,0.69,162.9,26.09,26.78,460.1,42.27
6/8/2017 12:00,6.14,1.45,3.37,0.96,5.13,1.15,2.75,0.83,186.9,26.38,27.16,460,43.06
6/8/2017 12:15,6.01,1.98,3.53,0.95,5.27,1.75,3.01,0.73,178.7,26.53,27.26,458.7,40.04
6/8/2017 12:30,4.94,1.74,3.2,0.76,4.38,1.3,2.62,0.7,187.8,26.5,27.27,458.7,41.8
6/8/2017 12:45,4.78,1.19,2.64,0.78,4.15,0.63,2.26,0.76,171.1,26.9,27.71,458.7,42.35
6/8/2017 13:00,5.46,0.5,2.56,1.13,4.45,0,2.24,1.02,72.55,27.2,27.97,458.7,41.27
6/8/2017 13:15,4.85,0.77,2.33,0.9,4.53,0,2.13,0.87,148.8,27.55,28.31,457.7,39.23
6/8/2017 13:30,4.9,0.99,2.62,0.86,4.38,0,2.18,0.81,134.2,27.42,28.21,457.7,39.57
6/8/2017 13:45,4.27,0.8,2.65,0.8,3.93,0.78,2.28,0.69,158.6,27.77,28.64,457.7,42.54
6/8/2017 14:00,3.5,0.49,1.64,0.62,3.03,0,1.44,0.67,117,27.67,28.35,457.7,39.41
6/8/2017 14:15,5.45,0.17,2.35,1.12,4.98,0,2.12,1.12,143.5,28.22,29,456.8,37.94
6/8/2017 14:30,4.05,0,2.2,0.71,4,0,1.82,0.75,193.4,28.27,29.18,456.8,40.52
6/8/2017 14:45,3.4,0.47,1.51,0.65,2.88,0,1.35,0.68,195.3,28.32,29.04,456.8,37.01
6/8/2017 15:00,4.84,0.07,1.89,1.13,4.38,0,1.77,1.09,115,28.84,29.49,456.8,39.7
6/8/2017 15:15,3.87,0.06,1.49,1.13,3.7,0,1.22,1.12,109.9,28.75,29.56,455.5,39.84
6/8/2017 15:30,5,0.57,2.33,1.06,5.43,0.48,2.2,1.1,116.1,28.83,29.56,455.5,38.9
6/8/2017 15:45,4.4,1.27,2.76,0.77,4.15,0,2.49,0.84,82.4,28.55,29.35,455.5,38.97
6/8/2017 16:00,4.53,0.94,2.41,1.01,4,0.55,2.24,0.87,197.5,28.65,29.32,455.5,36.31
6/8/2017 16:15,3.97,0,2.13,1.01,4.38,0,1.79,0.99,55.36,28.81,29.63,455.5,38.42
6/8/2017 16:30,3.89,0.24,2,0.88,4.15,0,1.68,1.01,67.67,28.81,29.6,455.5,37.05
6/8/2017 16:45,4.29,1.12,2.12,0.82,4.23,0,1.97,0.88,343.9,28.73,29.23,455.5,36.69
6/8/2017 17:00,4.79,0,1.58,1.18,4,0,1.3,1.13,125.4,29.52,30.27,455.5,35.25
6/8/2017 17:15,4.36,0.64,1.92,0.92,3.78,0,1.64,1.03,157.3,28.93,29.43,455.5,36.41
6/8/2017 17:30,4.17,0.98,2.27,0.63,4.08,0,2.03,0.7,78.97,28.98,29.56,455.5,33.2
6/8/2017 17:45,4.39,1.06,2.72,0.76,4.15,0.63,2.33,0.68,90.1,29.06,29.67,455.5,31.03
6/8/2017 18:00,4.71,1.26,2.97,0.77,4.3,1.3,2.6,0.64,54.17,28.97,29.45,455.5,32.67
6/8/2017 18:15,3.66,1.02,2.46,0.6,3.85,1.15,2.29,0.59,78.89,28.87,29.22,456.3,31.87
6/8/2017 18:30,3.51,1.28,2.21,0.52,3.03,0.93,1.94,0.5,54.81,29.03,29.48,456.3,30.82
6/8/2017 18:45,3.69,1.35,2.63,0.5,3.1,1.23,2.17,0.43,73.34,28.86,29.25,456.3,35.08
6/8/2017 19:00,4.24,1.32,2.85,0.55,4,1.15,2.33,0.54,75.15,28.7,28.91,456.3,34.2
6/8/2017 19:15,3.82,1.55,2.5,0.52,3.78,1,2.04,0.52,82.4,28.64,28.8,457,36.1
6/8/2017 19:30,3.87,1.76,2.6,0.4,3.18,1.3,1.97,0.35,85.9,28.34,28.35,457,37.43
6/8/2017 19:45,3.18,1.32,2.19,0.43,2.65,0.85,1.56,0.43,90.9,28.37,28.32,457,37.08
6/8/2017 20:00,4.08,1.64,2.57,0.51,3.48,0.93,1.92,0.58,61.89,27.99,27.84,457,41.8
6/8/2017 20:15,3.63,1.36,2.29,0.42,2.88,1,1.8,0.4,79.51,27.35,27.14,458.8,45.88
6/8/2017 20:30,2.87,1.29,2.13,0.37,2.5,0.7,1.55,0.33,94.2,26.84,26.5,458.8,48.41
6/8/2017 20:45,3.05,1.16,2.14,0.39,2.58,0.78,1.55,0.36,79.64,26.39,25.97,458.8,49.53
6/8/2017 21:00,3.17,1.23,2.18,0.3,2.28,1,1.56,0.29,82,26.06,25.59,458.9,50.21
6/8/2017 21:15,2.71,1.67,2.15,0.22,1.98,0.85,1.38,0.24,84.3,25.72,25.17,460.5,51.15
6/8/2017 21:30,3.31,1.71,2.42,0.34,2.65,1,1.71,0.33,75.88,25.6,24.93,460.5,49.95
6/8/2017 21:45,3.41,1.92,2.53,0.31,2.88,1.15,1.81,0.36,96.7,25.57,24.95,460.5,49.25
6/8/2017 22:00,3.54,1.94,2.6,0.34,2.65,1.3,1.87,0.29,90,25.38,24.79,460.5,49.92
6/8/2017 22:15,3.62,1.68,2.36,0.34,2.95,0.78,1.67,0.36,88.8,25.2,24.57,462,51.57
6/8/2017 22:30,3.51,1.59,2.44,0.36,2.58,1.15,1.79,0.31,79.69,25.02,24.48,462,53.68
6/8/2017 22:45,3.44,1.81,2.47,0.36,3.18,1.15,1.86,0.32,107.5,24.81,24.27,462,53.48
6/8/2017 23:00,4.28,1.6,2.73,0.64,3.93,1.23,2.17,0.56,106.1,24.95,24.61,462,52.06
6/8/2017 23:15,3.9,1.43,2.29,0.43,2.88,0.85,1.68,0.38,114.4,24.79,24.42,462.8,52.31
6/8/2017 23:30,3.63,1.44,2.49,0.5,2.95,0.93,1.82,0.39,111.8,24.63,24.26,462.8,52.65
6/8/2017 23:45,4.44,1.47,2.73,0.63,4,1.08,2.12,0.62,121.4,24.51,24.16,462.8,51.44
6/9/2017 0:00,5.63,1.76,3.37,0.71,5.13,1.6,2.77,0.58,96.7,24.55,24.32,462.8,51.35
6/9/2017 0:15,4.19,1.29,2.9,0.62,3.4,1.08,2.38,0.51,128.7,24.33,24.11,463.2,52.35
6/9/2017 0:30,3.86,1.5,2.61,0.54,3.18,1.23,2.07,0.46,125.8,24.07,23.85,463.2,54.12
6/9/2017 0:45,3.75,1.47,2.54,0.5,3.18,1.15,2.04,0.39,144.7,23.91,23.66,463.2,54.33
6/9/2017 1:00,4.51,1.24,2.58,0.69,3.7,1.15,2.06,0.54,98.7,23.81,23.57,463.2,53.5
6/9/2017 1:15,5.42,1.53,3.23,0.8,4.3,1.45,2.61,0.61,119.2,23.83,23.6,463.7,52.99
6/9/2017 1:30,5.05,1.75,3.2,0.61,4.15,1.9,2.9,0.45,94.2,23.8,23.63,463.7,52.71
6/9/2017 1:45,6.24,2.3,3.8,0.94,6.1,2.05,3.33,0.65,139,23.82,23.66,463.7,52.44
6/9/2017 2:00,6.06,2.16,3.34,0.76,4.98,2.05,3.14,0.54,144.7,23.72,23.6,463.7,52.27
6/9/2017 2:15,5.37,1.94,3.49,0.74,4.9,1.83,3.24,0.65,117.8,23.63,23.52,463.6,52.29
6/9/2017 2:30,5.76,1.79,2.98,0.73,4.75,1.75,2.96,0.66,117.2,23.51,23.4,463.6,52.17
6/9/2017 2:45,4.93,1.52,2.91,0.73,4.75,1.45,2.78,0.82,115.2,23.49,23.35,463.6,51.61
6/9/2017 3:00,5.02,1.7,3.53,0.63,5.05,2.2,3.43,0.57,159.4,23.52,23.41,463.6,50.43
6/9/2017 3:15,4.64,1.81,3.02,0.61,4.75,2.05,2.97,0.51,124.9,23.41,23.32,464.9,50.19
6/9/2017 3:30,5.23,1.74,3.04,0.82,4.83,1.83,2.78,0.61,99.9,23.31,23.21,464.9,49.85
6/9/2017 3:45,5.25,2.13,3.29,0.64,4.3,2.05,3.03,0.51,141.9,23.29,23.19,464.9,49.83
6/9/2017 4:00,5.33,2.2,3.29,0.63,5.13,1.9,3.16,0.59,128.7,23.25,23.17,464.9,50.29
6/9/2017 4:15,5.85,1.77,3.27,0.78,4.6,1.68,3.17,0.75,144.9,23.18,23.11,464.2,51.02
6/9/2017 4:30,5.49,1.76,3.22,0.79,5.88,1.75,3.27,0.89,131,23.08,23,464.2,51.78
6/9/2017 4:45,5.63,1.66,3.19,0.85,5.57,1.53,3.01,0.78,128.7,23.01,22.92,464.2,52.39
6/9/2017 5:00,5.11,1.62,3.22,0.83,4.83,1.45,2.65,0.61,124,22.92,22.8,464.2,53.02
6/9/2017 5:15,4.95,2.1,3.34,0.72,4.23,1.3,2.87,0.63,82.4,22.87,22.76,464.6,53.2
6/9/2017 5:30,5.09,1.38,2.76,0.77,4.9,1,2.38,0.76,78.3,22.76,22.65,464.6,53.55
6/9/2017 5:45,2.99,0.85,1.66,0.54,3.03,0,1.34,0.5,21.03,22.82,22.68,464.6,54.37
6/9/2017 6:00,4.27,1.51,2.84,0.56,3.85,1.08,2.19,0.6,291.1,22.12,21.98,464.6,66.35
6/9/2017 6:15,10.37,2.8,5.81,1.68,7.97,1.98,4.45,1.38,277,19.65,19.55,464.7,84.1
6/9/2017 6:30,6.55,0,3.67,1.58,5.05,0,2.91,1.21,124.7,18.51,18.46,464.7,82.6
6/9/2017 6:45,4.42,1.94,3.32,0.6,4.15,1.3,2.33,0.54,167.8,18.09,18.16,464.7,89.8
6/9/2017 7:00,5.66,2.61,3.66,0.58,4.38,1.23,2.6,0.54,163.6,17.92,17.94,464.8,91.9
6/9/2017 7:15,5.1,1.66,3.72,0.79,4.3,1.68,2.92,0.57,157.2,18.14,18.12,469.3,91.9
